DateTime,Holiday,HolidayFlag,DayOfWeek,WeekOfYear,Day,Month,Year,PeriodOfDay,ORKTemperature,ORKWindspeed,CO2Intensity,ActualWindProduction,SystemLoadEP2,SMPEP2
26/05/2013 12:00,None,0,6,21,26,5,2013,24,12.00,24.10,370.02,482.00,3707.21,64.79
26/05/2013 12:30,None,0,6,21,26,5,2013,25,13.00,24.10,353.56,550.00,3735.57,63.71
26/05/2013 13:00,None,0,6,21,26,5,2013,26,13.00,24.10,336.75,655.00,3672.57,58.24
26/05/2013 13:30,None,0,6,21,26,5,2013,27,13.00,27.80,336.06,668.00,3531.28,40.74
26/05/2013 14:00,None,0,6,21,26,5,2013,28,13.00,27.80,319.85,705.00,3430.04,32.50
26/05/2013 14:30,None,0,6,21,26,5,2013,29,12.00,27.80,316.41,781.00,3338.04,32.50
26/05/2013 15:00,None,0,6,21,26,5,2013,30,13.00,31.50,310.22,786.00,3282.12,32.50
26/05/2013 15:30,None,0,6,21,26,5,2013,31,12.00,22.20,297.98,845.00,3241.08,32.50
26/05/2013 16:00,None,0,6,21,26,5,2013,32,13.00,27.80,299.60,797.00,3229.24,32.50
26/05/2013 16:30,None,0,6,21,26,5,2013,33,12.00,24.10,299.94,798.00,3265.64,32.50
26/05/2013 17:00,None,0,6,21,26,5,2013,34,11.00,27.80,305.70,753.00,3339.78,32.50
26/05/2013 17:30,None,0,6,21,26,5,2013,35,11.00,25.90,319.38,820.00,3407.34,32.50
26/05/2013 18:00,None,0,6,21,26,5,2013,36,11.00,27.80,325.21,850.00,3430.05,32.50
26/05/2013 18:30,None,0,6,21,26,5,2013,37,11.00,27.80,326.33,837.00,3406.43,32.50
26/05/2013 19:00,None,0,6,21,26,5,2013,38,10.00,29.60,340.34,778.00,3333.04,32.50
26/05/2013 19:30,None,0,6,21,26,5,2013,39,11.00,29.60,333.37,834.00,3272.55,32.50
26/05/2013 20:00,None,0,6,21,26,5,2013,40,10.00,25.90,329.96,888.00,3231.15,32.50
26/05/2013 20:30,None,0,6,21,26,5,2013,41,10.00,24.10,337.84,906.00,3205.36,32.50
26/05/2013 21:00,None,0,6,21,26,5,2013,42,10.00,25.90,346.62,898.00,3217.97,32.50
26/05/2013 21:30,None,0,6,21,26,5,2013,43,10.00,25.90,342.79,910.00,3252.00,32.50
26/05/2013 22:00,None,0,6,21,26,5,2013,44,10.00,27.80,333.24,943.00,3234.12,32.50
26/05/2013 22:30,None,0,6,21,26,5,2013,45,10.00,25.90,353.53,945.00,3047.92,31.22
26/05/2013 23:00,None,0,6,21,26,5,2013,46,10.00,29.60,344.60,928.00,2800.94,30.93
26/05/2013 23:30,None,0,6,21,26,5,2013,47,10.00,27.80,326.92,935.00,2661.42,29.68
27/05/2013 00:00,None,0,0,22,27,5,2013,0,10.00,25.90,330.34,699.00,2624.32,28.00
27/05/2013 00:30,None,0,0,22,27,5,2013,1,10.00,29.60,328.32,691.00,2504.96,28.00
27/05/2013 01:00,None,0,0,22,27,5,2013,2,10.00,27.80,347.15,807.00,2398.04,28.00
27/05/2013 01:30,None,0,0,22,27,5,2013,3,10.00,31.50,344.67,804.00,2308.03,28.00
27/05/2013 02:00,None,0,0,22,27,5,2013,4,10.00,31.50,355.21,766.00,2273.97,28.00
27/05/2013 02:30,None,0,0,22,27,5,2013,5,10.00,33.30,393.99,701.00,2206.78,28.00
27/05/2013 03:00,None,0,0,22,27,5,2013,6,10.00,35.20,405.42,709.00,2189.95,28.00
27/05/2013 03:30,None,0,0,22,27,5,2013,7,10.00,35.20,401.02,726.00,2186.23,28.00
27/05/2013 04:00,None,0,0,22,27,5,2013,8,9.00,29.60,381.78,764.00,2215.74,30.93
27/05/2013 04:30,None,0,0,22,27,5,2013,9,9.00,?,376.45,746.00,2249.96,30.93
27/05/2013 05:00,None,0,0,22,27,5,2013,10,9.00,37.00,373.67,745.00,2283.09,30.93
27/05/2013 05:30,None,0,0,22,27,5,2013,11,9.00,29.60,384.49,682.00,2302.96,28.91
27/05/2013 06:00,None,0,0,22,27,5,2013,12,9.00,33.30,469.48,593.00,2478.62,32.50
27/05/2013 06:30,None,0,0,22,27,5,2013,13,9.00,33.30,442.65,588.00,2740.79,32.50
27/05/2013 07:00,None,0,0,22,27,5,2013,14,8.00,22.20,441.32,538.00,3144.91,48.72
27/05/2013 07:30,None,0,0,22,27,5,2013,15,8.00,18.50,428.62,535.00,3486.38,50.14
27/05/2013 08:00,None,0,0,22,27,5,2013,16,8.00,13.00,420.76,583.00,3800.04,58.00
27/05/2013 08:30,None,0,0,22,27,5,2013,17,8.00,13.00,405.95,594.00,3970.28,58.00
27/05/2013 09:00,None,0,0,22,27,5,2013,18,9.00,14.80,399.90,509.00,4137.26,51.21
27/05/2013 09:30,None,0,0,22,27,5,2013,19,9.00,14.80,375.43,516.00,4206.56,51.07
27/05/2013 10:00,None,0,0,22,27,5,2013,20,10.00,16.70,379.96,531.00,4216.76,51.07
27/05/2013 10:30,None,0,0,22,27,5,2013,21,11.00,16.70,362.71,647.00,4253.20,51.07
27/05/2013 11:00,None,0,0,22,27,5,2013,22,11.00,24.10,370.23,588.00,4283.06,100.81
27/05/2013 11:30,None,0,0,22,27,5,2013,23,12.00,18.50,365.26,597.00,4303.96,100.81
27/05/2013 12:00,None,0,0,22,27,5,2013,24,9.00,24.10,348.40,707.00,4303.81,100.81
27/05/2013 12:30,None,0,0,22,27,5,2013,25,12.00,22.20,324.93,769.00,4321.17,100.81
27/05/2013 13:00,None,0,0,22,27,5,2013,26,13.00,24.10,326.35,746.00,4233.22,100.81
27/05/2013 13:30,None,0,0,22,27,5,2013,27,13.00,22.20,325.41,675.00,4154.76,91.27
27/05/2013 14:00,None,0,0,22,27,5,2013,28,12.00,27.80,327.14,716.00,4165.25,86.47
27/05/2013 14:30,None,0,0,22,27,5,2013,29,10.00,33.30,341.63,760.00,4112.11,86.47
27/05/2013 15:00,None,0,0,22,27,5,2013,30,12.00,24.10,337.34,726.00,4148.93,88.86
27/05/2013 15:30,None,0,0,22,27,5,2013,31,12.00,24.10,345.05,729.00,4169.12,88.48
27/05/2013 16:00,None,0,0,22,27,5,2013,32,10.00,27.80,334.74,755.00,4216.63,100.81
27/05/2013 16:30,None,0,0,22,27,5,2013,33,12.00,22.20,334.73,730.00,4291.40,100.81
27/05/2013 17:00,None,0,0,22,27,5,2013,34,13.00,25.90,343.18,718.00,4373.43,100.81
27/05/2013 17:30,None,0,0,22,27,5,2013,35,12.00,24.10,346.28,689.00,4364.40,100.81
27/05/2013 18:00,None,0,0,22,27,5,2013,36,9.00,25.90,344.65,715.00,4249.85,86.47
27/05/2013 18:30,None,0,0,22,27,5,2013,37,11.00,20.40,374.19,624.00,4128.48,86.47
27/05/2013 19:00,None,0,0,22,27,5,2013,38,10.00,14.80,374.65,577.00,4017.04,86.47
27/05/2013 19:30,None,0,0,22,27,5,2013,39,10.00,22.20,384.04,507.00,3921.40,86.47
27/05/2013 20:00,None,0,0,22,27,5,2013,40,10.00,16.70,398.29,431.00,3853.57,86.47
27/05/2013 20:30,None,0,0,22,27,5,2013,41,9.00,22.20,403.04,373.00,3824.79,86.47
27/05/2013 21:00,None,0,0,22,27,5,2013,42,9.00,11.10,411.42,326.00,3795.71,86.47
27/05/2013 21:30,None,0,0,22,27,5,2013,43,9.00,11.10,412.15,314.00,3805.17,86.47
27/05/2013 22:00,None,0,0,22,27,5,2013,44,8.00,13.00,409.78,335.00,3849.89,103.14
27/05/2013 22:30,None,0,0,22,27,5,2013,45,8.00,7.40,389.78,315.00,3689.88,101.41
27/05/2013 23:00,None,0,0,22,27,5,2013,46,7.00,11.10,453.22,289.00,3438.32,86.47
27/05/2013 23:30,None,0,0,22,27,5,2013,47,7.00,7.40,474.46,295.00,3203.44,86.35
28/05/2013 00:00,None,0,1,22,28,5,2013,0,7.00,5.60,472.36,280.00,3073.99,73.50
28/05/2013 00:30,None,0,1,22,28,5,2013,1,6.00,9.30,488.19,249.00,2912.45,73.50
28/05/2013 01:00,None,0,1,22,28,5,2013,2,7.00,13.00,523.66,271.00,2777.63,73.50
28/05/2013 01:30,None,0,1,22,28,5,2013,3,7.00,9.30,524.66,303.00,2691.58,73.50
28/05/2013 02:00,None,0,1,22,28,5,2013,4,7.00,7.40,538.69,283.00,2656.04,73.50
28/05/2013 02:30,None,0,1,22,28,5,2013,5,6.00,11.10,547.51,259.00,2593.18,73.50
28/05/2013 03:00,None,0,1,22,28,5,2013,6,7.00,14.80,577.03,223.00,2560.50,70.25
28/05/2013 03:30,None,0,1,22,28,5,2013,7,6.00,11.10,576.20,230.00,2534.22,70.25
28/05/2013 04:00,None,0,1,22,28,5,2013,8,6.00,14.80,564.46,226.00,2549.70,72.40
28/05/2013 04:30,None,0,1,22,28,5,2013,9,6.00,13.00,559.81,230.00,2543.81,70.25
28/05/2013 05:00,None,0,1,22,28,5,2013,10,7.00,9.30,557.68,258.00,2509.80,70.25
28/05/2013 05:30,None,0,1,22,28,5,2013,11,6.00,11.10,566.39,220.00,2546.34,73.50
28/05/2013 06:00,None,0,1,22,28,5,2013,12,7.00,14.80,587.57,231.00,2733.34,49.82
28/05/2013 06:30,None,0,1,22,28,5,2013,13,6.00,16.70,556.97,260.00,2991.78,51.44
28/05/2013 07:00,None,0,1,22,28,5,2013,14,7.00,18.50,535.30,258.00,3444.52,60.59
28/05/2013 07:30,None,0,1,22,28,5,2013,15,8.00,18.50,491.93,293.00,3821.25,86.30
28/05/2013 08:00,None,0,1,22,28,5,2013,16,8.00,20.40,441.39,252.00,4131.19,89.22
28/05/2013 08:30,None,0,1,22,28,5,2013,17,10.00,24.10,410.24,209.00,4254.90,89.22
28/05/2013 09:00,None,0,1,22,28,5,2013,18,9.00,22.20,398.79,231.00,4340.12,89.22
28/05/2013 09:30,None,0,1,22,28,5,2013,19,10.00,20.40,389.43,261.00,4363.42,89.22
28/05/2013 10:00,None,0,1,22,28,5,2013,20,11.00,29.60,394.06,291.00,4352.41,89.07
28/05/2013 10:30,None,0,1,22,28,5,2013,21,10.00,27.80,381.84,339.00,4381.91,73.92
28/05/2013 11:00,None,0,1,22,28,5,2013,22,11.00,24.10,373.92,346.00,4368.55,73.89
28/05/2013 11:30,None,0,1,22,28,5,2013,23,12.00,25.90,376.57,385.00,4384.39,73.77
28/05/2013 12:00,None,0,1,22,28,5,2013,24,10.00,25.90,372.77,340.00,4427.39,88.74
28/05/2013 12:30,None,0,1,22,28,5,2013,25,10.00,29.60,372.52,335.00,4444.55,88.74
28/05/2013 13:00,None,0,1,22,28,5,2013,26,10.00,29.60,361.85,360.00,4354.47,73.69
28/05/2013 13:30,None,0,1,22,28,5,2013,27,11.00,33.30,366.56,404.00,4276.71,68.81
28/05/2013 14:00,None,0,1,22,28,5,2013,28,11.00,27.80,362.73,402.00,4278.91,64.84
28/05/2013 14:30,None,0,1,22,28,5,2013,29,12.00,35.20,360.67,381.00,4265.12,63.78
28/05/2013 15:00,None,0,1,22,28,5,2013,30,13.00,33.30,367.76,396.00,4278.56,64.06
28/05/2013 15:30,None,0,1,22,28,5,2013,31,13.00,33.30,354.96,431.00,4294.68,63.23
28/05/2013 16:00,None,0,1,22,28,5,2013,32,12.00,31.50,355.87,486.00,4347.97,68.56
28/05/2013 16:30,None,0,1,22,28,5,2013,33,11.00,20.40,366.98,466.00,4441.30,73.29
28/05/2013 17:00,None,0,1,22,28,5,2013,34,12.00,35.20,364.27,517.00,4492.10,88.41
28/05/2013 17:30,None,0,1,22,28,5,2013,35,13.00,33.30,359.32,478.00,4489.76,88.41
28/05/2013 18:00,None,0,1,22,28,5,2013,36,13.00,35.20,351.26,488.00,4379.69,66.82
28/05/2013 18:30,None,0,1,22,28,5,2013,37,12.00,35.20,347.00,489.00,4236.12,61.97
28/05/2013 19:00,None,0,1,22,28,5,2013,38,13.00,35.20,352.66,518.00,4066.69,61.85
28/05/2013 19:30,None,0,1,22,28,5,2013,39,11.00,25.90,368.16,477.00,3963.18,62.26
28/05/2013 20:00,None,0,1,22,28,5,2013,40,11.00,29.60,397.48,459.00,3910.19,62.26
28/05/2013 20:30,None,0,1,22,28,5,2013,41,11.00,25.90,390.74,505.00,3897.55,62.26
28/05/2013 21:00,None,0,1,22,28,5,2013,42,10.00,27.80,399.43,427.00,3885.99,62.53
28/05/2013 21:30,None,0,1,22,28,5,2013,43,10.00,24.10,411.97,442.00,3895.26,62.53
28/05/2013 22:00,None,0,1,22,28,5,2013,44,9.00,24.10,401.10,422.00,3890.26,62.26
28/05/2013 22:30,None,0,1,22,28,5,2013,45,9.00,24.10,390.71,432.00,3723.51,62.26
28/05/2013 23:00,None,0,1,22,28,5,2013,46,9.00,24.10,383.82,487.00,3481.33,61.42
28/05/2013 23:30,None,0,1,22,28,5,2013,47,9.00,24.10,381.27,511.00,3233.41,44.76
29/05/2013 00:00,None,0,2,22,29,5,2013,0,8.00,22.20,355.03,529.00,3116.16,44.47
29/05/2013 00:30,None,0,2,22,29,5,2013,1,8.00,20.40,369.64,518.00,2949.60,44.47
29/05/2013 01:00,None,0,2,22,29,5,2013,2,8.00,25.90,411.99,518.00,2826.33,44.47
29/05/2013 01:30,None,0,2,22,29,5,2013,3,8.00,24.10,408.56,548.00,2736.74,44.47
29/05/2013 02:00,None,0,2,22,29,5,2013,4,8.00,27.80,418.87,538.00,2673.99,44.47
29/05/2013 02:30,None,0,2,22,29,5,2013,5,8.00,25.90,442.36,508.00,2621.56,44.47
29/05/2013 03:00,None,0,2,22,29,5,2013,6,8.00,29.60,430.40,572.00,2580.77,41.42
29/05/2013 03:30,None,0,2,22,29,5,2013,7,8.00,31.50,427.21,592.00,2562.53,39.73
29/05/2013 04:00,None,0,2,22,29,5,2013,8,9.00,27.80,425.47,613.00,2552.60,40.21
29/05/2013 04:30,None,0,2,22,29,5,2013,9,9.00,33.30,426.80,595.00,2546.74,39.29
29/05/2013 05:00,None,0,2,22,29,5,2013,10,9.00,27.80,422.41,577.00,2539.10,39.41
29/05/2013 05:30,None,0,2,22,29,5,2013,11,9.00,27.80,401.65,533.00,2545.79,40.41
29/05/2013 06:00,None,0,2,22,29,5,2013,12,9.00,31.50,430.77,561.00,2694.16,47.75
29/05/2013 06:30,None,0,2,22,29,5,2013,13,9.00,35.20,452.75,535.00,2946.95,47.75
29/05/2013 07:00,None,0,2,22,29,5,2013,14,9.00,35.20,462.98,522.00,3373.65,64.28
29/05/2013 07:30,None,0,2,22,29,5,2013,15,10.00,35.20,461.56,526.00,3721.12,66.97
29/05/2013 08:00,None,0,2,22,29,5,2013,16,10.00,33.30,450.84,477.00,4037.43,80.30
29/05/2013 08:30,None,0,2,22,29,5,2013,17,10.00,33.30,429.82,506.00,4115.01,67.52
29/05/2013 09:00,None,0,2,22,29,5,2013,18,10.00,33.30,413.83,557.00,4192.16,64.70
29/05/2013 09:30,None,0,2,22,29,5,2013,19,10.00,25.90,400.82,605.00,4253.33,64.70
29/05/2013 10:00,None,0,2,22,29,5,2013,20,11.00,29.60,401.65,618.00,4266.10,64.70
29/05/2013 10:30,None,0,2,22,29,5,2013,21,12.00,31.50,399.65,658.00,4272.80,64.70
29/05/2013 11:00,None,0,2,22,29,5,2013,22,13.00,33.30,403.66,637.00,4281.36,64.70
29/05/2013 11:30,None,0,2,22,29,5,2013,23,14.00,33.30,385.66,611.00,4308.92,69.79
29/05/2013 12:00,None,0,2,22,29,5,2013,24,14.00,35.20,379.05,582.00,4321.22,72.12
29/05/2013 12:30,None,0,2,22,29,5,2013,25,16.00,31.50,378.16,570.00,4301.77,80.57
29/05/2013 13:00,None,0,2,22,29,5,2013,26,16.00,29.60,368.27,551.00,4216.47,75.04
29/05/2013 13:30,None,0,2,22,29,5,2013,27,16.00,29.60,344.90,592.00,4130.51,82.82
29/05/2013 14:00,None,0,2,22,29,5,2013,28,17.00,29.60,333.06,627.00,4120.44,77.58
29/05/2013 14:30,None,0,2,22,29,5,2013,29,18.00,29.60,320.68,727.00,4087.48,64.70
29/05/2013 15:00,None,0,2,22,29,5,2013,30,19.00,27.80,319.37,691.00,4070.26,64.70
29/05/2013 15:30,None,0,2,22,29,5,2013,31,18.00,29.60,313.62,700.00,4099.56,70.11
29/05/2013 16:00,None,0,2,22,29,5,2013,32,19.00,31.50,313.62,684.00,4140.93,76.22
29/05/2013 16:30,None,0,2,22,29,5,2013,33,19.00,31.50,313.33,651.00,4189.91,78.34
29/05/2013 17:00,None,0,2,22,29,5,2013,34,19.00,27.80,321.15,687.00,4218.65,81.76
29/05/2013 17:30,None,0,2,22,29,5,2013,35,19.00,29.60,319.22,673.00,4209.79,74.87
29/05/2013 18:00,None,0,2,22,29,5,2013,36,19.00,27.80,315.18,718.00,4098.49,66.07
29/05/2013 18:30,None,0,2,22,29,5,2013,37,19.00,31.50,318.68,696.00,3991.16,64.28
29/05/2013 19:00,None,0,2,22,29,5,2013,38,19.00,27.80,325.10,703.00,3884.24,64.28
29/05/2013 19:30,None,0,2,22,29,5,2013,39,18.00,27.80,334.79,680.00,3815.09,64.28
29/05/2013 20:00,None,0,2,22,29,5,2013,40,18.00,25.90,338.02,658.00,3735.33,64.28
29/05/2013 20:30,None,0,2,22,29,5,2013,41,17.00,24.10,347.86,600.00,3720.01,64.28
29/05/2013 21:00,None,0,2,22,29,5,2013,42,16.00,24.10,350.30,575.00,3686.73,64.28
29/05/2013 21:30,None,0,2,22,29,5,2013,43,15.00,20.40,354.62,589.00,3643.01,47.75
29/05/2013 22:00,None,0,2,22,29,5,2013,44,14.00,22.20,357.34,609.00,3726.35,64.28
29/05/2013 22:30,None,0,2,22,29,5,2013,45,14.00,24.10,352.58,617.00,3578.16,47.75
29/05/2013 23:00,None,0,2,22,29,5,2013,46,13.00,29.60,327.46,655.00,3358.31,46.40
29/05/2013 23:30,None,0,2,22,29,5,2013,47,13.00,24.10,334.69,693.00,3139.70,46.12
30/05/2013 00:00,None,0,3,22,30,5,2013,0,12.00,27.80,321.65,588.00,3042.88,46.12
30/05/2013 00:30,None,0,3,22,30,5,2013,1,12.00,27.80,309.69,581.00,2880.52,46.12
30/05/2013 01:00,None,0,3,22,30,5,2013,2,11.00,27.80,328.72,624.00,2693.28,46.12
30/05/2013 01:30,None,0,3,22,30,5,2013,3,11.00,33.30,336.49,575.00,2590.28,46.12
30/05/2013 02:00,None,0,3,22,30,5,2013,4,11.00,29.60,341.97,556.00,2528.76,46.12
30/05/2013 02:30,None,0,3,22,30,5,2013,5,10.00,31.50,352.66,578.00,2481.59,46.12
30/05/2013 03:00,None,0,3,22,30,5,2013,6,10.00,27.80,361.74,574.00,2426.99,46.12
30/05/2013 03:30,None,0,3,22,30,5,2013,7,10.00,27.80,368.51,585.00,2426.30,46.12
30/05/2013 04:00,None,0,3,22,30,5,2013,8,10.00,33.30,376.82,540.00,2438.77,46.12
30/05/2013 04:30,None,0,3,22,30,5,2013,9,10.00,31.50,385.68,524.00,2424.35,46.12
30/05/2013 05:00,None,0,3,22,30,5,2013,10,10.00,31.50,390.61,524.00,2384.36,43.34
30/05/2013 05:30,None,0,3,22,30,5,2013,11,10.00,25.90,416.33,524.00,2508.90,46.20
30/05/2013 06:00,None,0,3,22,30,5,2013,12,10.00,24.10,457.16,510.00,2603.19,33.87
30/05/2013 06:30,None,0,3,22,30,5,2013,13,10.00,22.20,478.84,496.00,2870.71,34.57
30/05/2013 07:00,None,0,3,22,30,5,2013,14,10.00,16.70,462.11,477.00,3312.48,49.39
30/05/2013 07:30,None,0,3,22,30,5,2013,15,11.00,27.80,441.69,473.00,3668.53,49.39
30/05/2013 08:00,None,0,3,22,30,5,2013,16,12.00,33.30,438.23,499.00,3985.17,49.39
30/05/2013 08:30,None,0,3,22,30,5,2013,17,12.00,31.50,403.69,550.00,4079.21,49.39
30/05/2013 09:00,None,0,3,22,30,5,2013,18,13.00,40.70,385.03,565.00,4153.65,49.39
30/05/2013 09:30,None,0,3,22,30,5,2013,19,13.00,35.20,375.10,618.00,4175.87,49.39
30/05/2013 10:00,None,0,3,22,30,5,2013,20,14.00,40.70,369.03,646.00,4149.18,49.39
30/05/2013 10:30,None,0,3,22,30,5,2013,21,14.00,35.20,359.13,746.00,4156.47,49.39
30/05/2013 11:00,None,0,3,22,30,5,2013,22,15.00,35.20,356.46,815.00,4168.52,49.39
30/05/2013 11:30,None,0,3,22,30,5,2013,23,15.00,33.30,358.54,787.00,4165.11,49.39
30/05/2013 12:00,None,0,3,22,30,5,2013,24,16.00,35.20,366.12,709.00,4196.72,49.39
30/05/2013 12:30,None,0,3,22,30,5,2013,25,16.00,38.90,366.86,673.00,4205.65,49.39
30/05/2013 13:00,None,0,3,22,30,5,2013,26,16.00,37.00,360.32,721.00,4116.45,49.39
30/05/2013 13:30,None,0,3,22,30,5,2013,27,16.00,33.30,373.58,692.00,4046.84,49.39
30/05/2013 14:00,None,0,3,22,30,5,2013,28,16.00,38.90,364.54,691.00,4060.87,48.16
30/05/2013 14:30,None,0,3,22,30,5,2013,29,17.00,42.60,360.59,735.00,4035.17,48.06
30/05/2013 15:00,None,0,3,22,30,5,2013,30,16.00,37.00,361.02,717.00,4047.91,48.16
30/05/2013 15:30,None,0,3,22,30,5,2013,31,16.00,35.20,368.73,672.00,4089.35,49.39
30/05/2013 16:00,None,0,3,22,30,5,2013,32,16.00,37.00,379.60,630.00,4155.88,49.39
30/05/2013 16:30,None,0,3,22,30,5,2013,33,15.00,33.30,371.03,690.00,4210.97,49.39
30/05/2013 17:00,None,0,3,22,30,5,2013,34,15.00,33.30,397.99,675.00,4292.17,49.39
30/05/2013 17:30,None,0,3,22,30,5,2013,35,16.00,31.50,397.14,648.00,4279.95,49.39
30/05/2013 18:00,None,0,3,22,30,5,2013,36,16.00,29.60,367.61,614.00,4224.39,49.39
30/05/2013 18:30,None,0,3,22,30,5,2013,37,16.00,31.50,368.90,543.00,4131.72,48.54
30/05/2013 19:00,None,0,3,22,30,5,2013,38,15.00,31.50,383.30,490.00,4022.73,48.16
30/05/2013 19:30,None,0,3,22,30,5,2013,39,15.00,31.50,397.56,418.00,3953.55,48.16
30/05/2013 20:00,None,0,3,22,30,5,2013,40,14.00,25.90,391.39,395.00,3881.08,48.16
30/05/2013 20:30,None,0,3,22,30,5,2013,41,14.00,24.10,399.40,314.00,3853.11,48.16
30/05/2013 21:00,None,0,3,22,30,5,2013,42,13.00,25.90,414.50,315.00,3782.31,48.16
30/05/2013 21:30,None,0,3,22,30,5,2013,43,12.00,24.10,414.54,297.00,3772.35,48.16
30/05/2013 22:00,None,0,3,22,30,5,2013,44,12.00,20.40,414.52,282.00,3867.53,119.94
30/05/2013 22:30,None,0,3,22,30,5,2013,45,12.00,22.20,438.29,299.00,3748.18,121.17
30/05/2013 23:00,None,0,3,22,30,5,2013,46,12.00,27.80,474.12,277.00,3523.28,119.94
30/05/2013 23:30,None,0,3,22,30,5,2013,47,12.00,20.40,472.64,262.00,3290.33,119.94
31/05/2013 00:00,None,0,4,22,31,5,2013,0,12.00,18.50,497.28,253.00,3124.11,119.84
31/05/2013 00:30,None,0,4,22,31,5,2013,1,12.00,24.10,523.48,199.00,2970.33,119.84
31/05/2013 01:00,None,0,4,22,31,5,2013,2,11.00,22.20,560.61,148.00,2842.18,105.70
31/05/2013 01:30,None,0,4,22,31,5,2013,3,12.00,20.40,563.67,119.00,2747.79,87.62
31/05/2013 02:00,None,0,4,22,31,5,2013,4,11.00,13.00,572.60,105.00,2686.45,87.62
31/05/2013 02:30,None,0,4,22,31,5,2013,5,11.00,20.40,589.68,97.00,2633.15,86.36
31/05/2013 03:00,None,0,4,22,31,5,2013,6,12.00,16.70,590.89,100.00,2598.80,85.70
31/05/2013 03:30,None,0,4,22,31,5,2013,7,12.00,14.80,591.88,107.00,2581.39,85.70
31/05/2013 04:00,None,0,4,22,31,5,2013,8,12.00,11.10,586.23,122.00,2561.96,84.46
31/05/2013 04:30,None,0,4,22,31,5,2013,9,12.00,9.30,566.64,130.00,2535.85,84.46
31/05/2013 05:00,None,0,4,22,31,5,2013,10,11.00,9.30,561.77,138.00,2500.46,84.46
31/05/2013 05:30,None,0,4,22,31,5,2013,11,11.00,11.10,555.40,152.00,2504.16,85.70
31/05/2013 06:00,None,0,4,22,31,5,2013,12,12.00,3.70,610.39,153.00,2724.80,47.80
31/05/2013 06:30,None,0,4,22,31,5,2013,13,12.00,5.60,607.78,127.00,2992.28,48.01
31/05/2013 07:00,None,0,4,22,31,5,2013,14,12.00,7.40,580.68,135.00,3417.08,48.39
31/05/2013 07:30,None,0,4,22,31,5,2013,15,12.00,5.60,501.95,152.00,3748.97,50.02
31/05/2013 08:00,None,0,4,22,31,5,2013,16,12.00,9.30,468.79,159.00,4058.02,98.35
31/05/2013 08:30,None,0,4,22,31,5,2013,17,13.00,9.30,447.88,185.00,4204.22,98.35
31/05/2013 09:00,None,0,4,22,31,5,2013,18,13.00,11.10,437.94,193.00,4295.34,98.35
31/05/2013 09:30,None,0,4,22,31,5,2013,19,14.00,20.40,425.62,199.00,4331.14,98.35
31/05/2013 10:00,None,0,4,22,31,5,2013,20,14.00,20.40,424.65,218.00,4334.89,119.20
31/05/2013 10:30,None,0,4,22,31,5,2013,21,14.00,18.50,432.74,231.00,4341.42,111.56
31/05/2013 11:00,None,0,4,22,31,5,2013,22,14.00,16.70,430.30,271.00,4362.39,118.51
31/05/2013 11:30,None,0,4,22,31,5,2013,23,13.00,20.40,418.86,263.00,4350.83,115.81
31/05/2013 12:00,None,0,4,22,31,5,2013,24,13.00,22.20,432.46,268.00,4360.57,137.50
31/05/2013 12:30,None,0,4,22,31,5,2013,25,13.00,24.10,436.17,262.00,4351.12,115.48
31/05/2013 13:00,None,0,4,22,31,5,2013,26,13.00,27.80,431.58,305.00,4256.19,98.35
31/05/2013 13:30,None,0,4,22,31,5,2013,27,14.00,29.60,430.69,324.00,4166.81,98.35
31/05/2013 14:00,None,0,4,22,31,5,2013,28,14.00,29.60,431.01,327.00,4140.55,50.02
31/05/2013 14:30,None,0,4,22,31,5,2013,29,15.00,31.50,429.14,388.00,4098.73,50.02
31/05/2013 15:00,None,0,4,22,31,5,2013,30,15.00,29.60,418.19,409.00,4092.00,50.02
31/05/2013 15:30,None,0,4,22,31,5,2013,31,15.00,31.50,408.13,429.00,4065.02,50.02
31/05/2013 16:00,None,0,4,22,31,5,2013,32,15.00,29.60,396.91,459.00,4040.23,50.02
31/05/2013 16:30,None,0,4,22,31,5,2013,33,14.00,27.80,411.50,510.00,4088.46,50.02
31/05/2013 17:00,None,0,4,22,31,5,2013,34,14.00,27.80,414.28,519.00,4139.08,50.02
31/05/2013 17:30,None,0,4,22,31,5,2013,35,15.00,27.80,426.44,477.00,4166.71,50.02
31/05/2013 18:00,None,0,4,22,31,5,2013,36,14.00,25.90,410.79,476.00,4099.78,48.02
31/05/2013 18:30,None,0,4,22,31,5,2013,37,13.00,27.80,379.94,497.00,4011.80,47.97
31/05/2013 19:00,None,0,4,22,31,5,2013,38,13.00,25.90,378.16,473.00,3885.08,47.97
31/05/2013 19:30,None,0,4,22,31,5,2013,39,13.00,25.90,373.64,475.00,3760.58,47.97
31/05/2013 20:00,None,0,4,22,31,5,2013,40,13.00,25.90,369.24,455.00,3674.33,47.97
31/05/2013 20:30,None,0,4,22,31,5,2013,41,12.00,24.10,350.13,450.00,3612.07,47.97
31/05/2013 21:00,None,0,4,22,31,5,2013,42,11.00,22.20,357.58,385.00,3547.63,47.97
31/05/2013 21:30,None,0,4,22,31,5,2013,43,10.00,22.20,364.96,365.00,3541.41,47.97
31/05/2013 22:00,None,0,4,22,31,5,2013,44,10.00,16.70,369.24,405.00,3620.09,47.97
31/05/2013 22:30,None,0,4,22,31,5,2013,45,9.00,14.80,378.20,347.00,3559.01,47.97
